Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
11314,18,Male,MCA,ECE,6.55,0,2,2,3,67,4,1,1,Not Placed
5019,21,Male,B.Tech,IT,6.99,0,4,8,9,71,6,2,1,Placed
30880,19,Male,B.Sc,CSE,5.99,2,4,7,5,86,5,2,3,Not Placed
30547,21,Female,B.Tech,IT,5.67,1,4,7,6,59,5,2,2,Not Placed
38646,18,Female,BCA,ECE,8.44,0,4,5,2,94,6,2,0,Not Placed
31606,24,Female,MCA,Civil,9.11,0,5,6,6,92,6,2,0,Placed
15656,20,Female,B.Tech,IT,7.22,3,4,7,3,77,4,2,0,Not Placed
12115,19,Male,B.Sc,Civil,8.31,0,3,3,8,93,5,1,1,Not Placed
41168,24,Female,B.Tech,Civil,7.54,1,4,5,7,75,5,2,1,Placed
13688,21,Female,B.Tech,CSE,7.32,2,5,8,4,62,6,2,328,Not Placed
13272,18,Female,B.Tech,ECE,7.18,0,4,6,4,77,5,2,2,Not Placed
8900,20,Female,B.Tech,IT,6.86,0,4,6,6,69,5,2,0,Placed
29112,19,Male,BCA,IT,7.88,2,5,10,2,73,5,3,0,Not Placed
43107,24,Female,B.Sc,ECE,6.24,0,4,6,7,69,5,2,3,Not Placed
30439,23,Female,B.Sc,ECE,7.27,1,3,4,8,75,5,1,2,Not Placed
31908,21,Male,B.Tech,ME,8.3,0,4,4,5,96,6,2,0,Not Placed
35675,22,Female,B.Tech,CSE,6.44,1,4,8,6,65,7,2,2,Not Placed
26894,23,Male,B.Sc,IT,7.05,1,5,8,5,78,4,2,0,Placed
23073,22,Female,B.Tech,ME,8.01,1,5,7,9,85,7,2,0,Placed
16053,18,Male,B.Tech,ECE,9.26,2,5,8,4,100,6,3,0,Not Placed
40146,24,Female,BCA,ECE,7.38,2,4,7,8,77,6,2,0,Placed
4776,18,Male,B.Sc,CSE,6.91,0,4,7,4,62,5,2,0,Not Placed
3822,19,Female,BCA,CSE,6.04,1,3,5,2,68,6,2,1,Not Placed
49608,23,Male,B.Sc,ECE,5.51,0,3,5,8,63,3,2,3,Not Placed
28345,20,Male,BCA,ME,5.63,1,2,3,8,64,6,1,1,Not Placed
34520,23,Female,B.Sc,ECE,6.39,1,3,5,5,63,7,2,2,Not Placed
47356,22,Female,MCA,ECE,5.35,0,3,5,4,35,6,1,3,Not Placed
47733,18,Male,B.Sc,IT,6.92,2,4,8,6,59,7,2,1,Placed
2497,24,Male,B.Sc,ME,7.09,0,4,6,4,61,6,2,1,Not Placed
34811,24,Male,B.Sc,IT,5.73,0,3,4,9,56,5,1,1,Not Placed
3260,21,Female,MCA,Civil,7.14,1,4,5,6,70,6,2,0,Placed
8658,18,Male,MCA,IT,5.83,1,2,3,2,54,7,1,1,Not Placed
21684,23,Female,MCA,ECE,7.51,1,5,9,5,76,5,3,0,Placed
36819,18,Female,B.Sc,ECE,6.09,0,3,5,6,61,5,2,1,Not Placed
12637,24,Female,MCA,IT,7.68,0,4,6,4,88,3,2,2,Not Placed
25218,19,Male,MCA,Civil,7.78,0,3,4,6,68,5,1,0,Not Placed
41324,22,Female,B.Sc,CSE,6.78,1,4,7,6,60,6,2,1,Placed
1070,23,Male,B.Sc,ME,7.54,1,5,9,6,87,6,3,0,Placed
26219,18,Male,BCA,ME,5.34,1,3,5,6,63,6,2,3,Not Placed
13759,23,Female,MCA,cse,6.1,0,3,5,4,54,4,1,1,Not Placed
16330,18,Male,MCA,CSE,8.21,1,5,8,4,82,2,3,0,Not Placed
7231,18,Male,B.Sc,ME,7.6,0,3,4,7,81,5,2,1,Not Placed
11501,24,Male,BCA,ME,6.73,2,4,6,3,62,4,2,0,Not Placed
22062,20,Male,BCA,Civil,6.88,0,3,4,10,67,5,1,0,Not Placed
32063,21,Male,B.Sc,IT,6.9,0,5,9,3,79,4,3,1,Not Placed
33946,21,Male,B.Sc,CSE,6.97,0,4,6,6,67,6,2,0,Placed
9252,19,Male,B.Sc,ECE,6.19,0,3,5,3,66,6,2,1,Not Placed
36810,24,Female,B.Sc,CSE,7.98,2,5,8,9,82,4,3,1,Placed
30209,23,Male,BCA,CSE,6.71,2,4,6,4,54,5,2,0,Not Placed
38318,24,Female,B.Sc,IT,7.95,1,5,8,6,77,4,2,0,Placed
30096,18,Male,BCA,IT,5.14,0,3,6,5,54,5,2,3,Not Placed
8359,21,Female,MCA,Civil,8.47,0,3,2,4,81,5,1,0,Not Placed
39558,21,Female,MCA,Civil,8.26,2,4,5,6,86,6,2,0,Placed
24542,22,Female,B.Sc,ME,7.43,0,3,4,6,71,4,1,2,Not Placed
41276,19,Female,BCA,Civil,5.53,1,2,3,4,51,4,1,1,Not Placed
29253,19,Female,MCA,IT,8.4,2,6,10,7,77,6,3,0,Placed
7041,19,Male,MCA,CSE,5.88,1,3,6,5,63,3,2,2,Not Placed
6157,19,Female,B.Sc,IT,6.58,0,4,7,6,64,4,2,1,Placed
19445,20,Male,BCA,ME,8.23,3,5,7,3,85,5,2,0,Not Placed
11730,21,Male,BCA,IT,7.43,1,4,6,7,75,5,2,2,Not Placed
16299,19,Male,B.Sc,ECE,8.23,0,4,4,6,72,6,1,0,Not Placed
11336,19,Male,B.Tech,Civil,7.75,1,3,4,4,63,6,1,0,Not Placed
34647,18,Male,B.Sc,CSE,7.85,1,4,7,8,84,7,2,1,Placed
12204,19,Female,B.Tech,CSE,7.32,2,5,8,5,78,5,2,0,Placed
9815,20,Female,BCA,ECE,7.02,1,5,8,5,67,5,2,0,Placed
38333,22,Female,B.Sc,CSE,7.36,2,5,9,8,84,5,3,1,Placed
15662,21,Male,MCA,ECE,7.12,0,4,5,5,68,4,2,0,Placed
15429,22,Female,B.Sc,IT,6.28,1,3,4,7,57,6,1,1,Not Placed
33409,23,Male,BCA,CSE,7.66,0,3,4,8,86,5,2,0,Not Placed
1086,19,Male,B.Sc,IT,7.87,1,4,6,4,61,5,2,2,Not Placed
23047,21,Male,BCA,ME,6.44,0,4,6,6,72,6,2,3,Not Placed
31265,19,Male,B.Tech,Civil,7.77,1,4,6,6,73,6,2,2,Not Placed
35925,19,Male,B.Sc,Civil,8.14,1,4,5,5,100,5,2,0,Placed
15322,24,Female,B.Sc,CSE,8.42,3,5,9,6,78,6,3,1,Placed
9447,20,Male,MCA,CSE,7.82,1,5,8,7,98,7,3,1,Placed
36647,20,Male,MCA,CSE,5.11,2,4,7,5,46,6,2,3,Not Placed
20600,24,Female,B.Sc,CSE,7.38,2,5,10,2,60,6,3,2,Not Placed
27949,20,Male,BCA,Civil,7.51,0,4,5,5,72,7,2,1,Placed
8694,23,Male,B.Tech,ME,6.96,0,4,6,7,52,5,2,0,Not Placed
3323,19,Female,B.Tech,ME,6.01,1,4,6,5,51,5,2,2,Not Placed
28070,19,Female,MCA,Civil,9.11,1,5,8,4,100,6,3,0,Not Placed
2874,23,Female,B.Sc,ECE,7.48,0,4,6,6,92,7,2,0,Placed
13005,18,Male,B.Tech,CSE,7.21,2,4,7,4,91,3,2,0,Not Placed
31020,24,Male,B.Sc,ECE,7.38,0,4,6,7,76,6,2,1,Placed
41972,20,Female,B.Sc,ECE,7.59,2,4,5,4,70,6,2,1,Not Placed
49761,20,Female,B.Sc,IT,5.51,0,3,4,6,60,5,1,3,Not Placed
8417,18,Female,B.Sc,CSE,5.68,0,4,7,2,56,6,2,1,Not Placed
13735,19,Female,MCA,ME,6.99,1,4,6,8,61,6,2,2,Not Placed
44711,21,Female,MCA,IT,6.93,1,4,7,7,72,6,2,2,Not Placed
4294,19,Female,B.Tech,Civil,4.86,1,2,2,5,64,4,1,1,Not Placed
49226,23,Male,BCA,Civil,6.37,0,4,6,5,60,5,2,3,Not Placed
41827,24,Male,BCA,ECE,7.34,2,4,5,3,90,5,2,0,Not Placed
47042,22,Male,B.Tech,ME,4.5,0,1,1,5,63,6,1,2,Not Placed
38787,18,Female,B.Tech,Civil,7.06,1,4,5,8,79,5,2,0,Placed
843,20,Female,B.Sc,IT,5.52,0,3,5,3,71,6,2,1,Not Placed
39848,18,Male,MCA,ECE,6.81,0,3,3,4,70,5,1,0,Not Placed
7766,18,Female,BCA,CSE,6.74,1,4,6,4,67,5,2,0,Not Placed
31627,23,Male,B.Tech,ME,6.63,0,3,5,7,74,5,2,2,Not Placed
41227,23,Female,B.Tech,CSE,7.16,1,5,8,4,76,6,2,0,Not Placed
49508,23,Female,B.Sc,ME,5.65,0,3,4,3,66,5,1,1,Not Placed
16181,22,Male,MCA,CSE,6.78,0,5,9,7,67,5,3,0,Placed
26384,23,Male,B.Tech,ECE,6.9,1,3,4,6,64,7,1,0,Not Placed
35545,20,Male,B.Tech,IT,5.58,2,4,8,7,74,6,2,2,Not Placed
19939,24,Male,BCA,ME,7,1,4,7,7,80,5,2,1,Placed
46883,23,Female,BCA,ME,7.2,1,4,5,5,61,7,2,0,Placed
6059,24,Male,MCA,ECE,6,0,3,3,4,52,5,1,3,Not Placed
20960,21,Female,B.Tech,IT,7.42,1,5,8,6,76,6,2,0,Placed
34233,22,Male,MCA,IT,7.38,0,4,6,6,75,5,2,0,Placed
20175,22,Female,B.Tech,ME,7.62,3,4,7,5,46,6,2,2,Not Placed
31643,19,Female,BCA,CSE,4.75,1,2,4,6,,5,1,2,Not Placed
44009,20,Male,MCA,ME,6.39,0,3,3,5,70,3,1,2,Not Placed
21998,18,Female,MCA,ME,8.16,0,4,5,6,98,6,2,0,Placed
15624,19,Female,MCA,ME,6.26,1,4,6,4,53,4,2,1,Not Placed
35449,18,Male,B.Sc,CSE,6.88,1,5,9,3,73,2,3,2,Not Placed
8451,18,Male,MCA,IT,6.8,1,3,3,8,74,7,1,0,Not Placed
42370,20,Male,BCA,CSE,6.62,1,3,5,6,64,6,2,0,Placed
25875,21,Female,B.Sc,IT,7.24,1,4,7,5,75,6,2,2,Not Placed
42707,22,Male,MCA,it,6.32,1,4,6,6,60,6,2,2,Not Placed
44724,22,Female,B.Sc,ME,7.32,0,3,2,4,80,5,1,0,Not Placed
28366,23,Male,MCA,Civil,5.95,0,2,3,8,43,3,1,2,Not Placed
39788,18,Male,B.Tech,Civil,7.98,0,3,4,5,82,4,2,2,Not Placed
12723,23,Male,BCA,CSE,7.16,0,4,5,7,82,3,2,0,Placed
21585,22,Male,B.Tech,Civil,7.28,0,3,2,3,84,10,1,0,Not Placed
8666,20,Female,B.Tech,CSE,7.57,1,4,7,4,69,2,2,0,Not Placed
24148,24,Female,B.Sc,Civil,7.36,2,4,5,8,63,5,2,0,Placed
3772,21,Male,BCA,CSE,7.21,1,5,9,7,77,4,3,2,Not Placed
29581,23,Male,B.Tech,ECE,9.37,2,6,9,9,78,6,3,0,Placed
26974,19,Male,MCA,IT,4.79,0,3,5,3,58,5,1,2,Not Placed
15795,22,Male,BCA,ME,6.17,1,3,5,5,65,4,2,1,Not Placed
10553,18,Male,B.Tech,Civil,8.61,2,5,7,6,79,6,2,0,Placed
4131,21,Male,B.Sc,ECE,6.64,0,3,4,5,64,4,1,0,Not Placed
27716,23,Male,B.Sc,IT,6.32,0,4,6,6,76,7,2,1,Not Placed
5606,24,Female,MCA,CSE,6.26,1,3,5,7,64,7,2,2,Not Placed
19240,24,Male,BCA,Civil,6.5,1,3,5,5,64,6,2,0,Placed
40202,23,Male,B.Sc,IT,7.15,0,3,4,7,65,7,1,0,Not Placed
23111,19,Female,B.Tech,ME,6.79,0,4,6,4,56,6,2,0,Not Placed
14491,20,Female,B.Tech,IT,7.25,2,5,8,5,78,5,2,0,Placed
41949,24,Female,BCA,CSE,6.49,1,5,9,5,70,5,3,3,Not Placed
2648,24,Male,B.Sc,ECE,7.83,0,4,6,8,77,5,2,0,Placed
34583,23,Male,MCA,ECE,6.14,1,4,6,2,63,4,2,2,Not Placed
35494,23,Female,B.Tech,Civil,5.8,0,3,5,8,62,4,2,1,Not Placed
11572,19,Male,BCA,ME,7.3,0,2,1,3,80,6,1,0,Not Placed
23620,21,Female,MCA,CSE,6.1,1,4,6,7,56,6,2,2,Not Placed
41568,24,Male,B.Tech,Civil,6.21,0,3,3,5,56,7,1,2,Not Placed
35447,18,Male,B.Sc,ECE,6.72,0,3,5,4,74,7,2,0,Not Placed
36877,19,Male,B.Sc,Civil,7.33,0,4,5,7,60,6,2,0,Placed
22946,20,Male,MCA,CSE,5.21,0,4,7,6,57,5,2,3,Not Placed
20136,20,Female,MCA,ECE,5.49,0,2,3,7,63,6,1,1,Not Placed
4116,21,Female,BCA,ECE,6.69,0,3,5,8,76,6,2,0,Placed
46457,24,Male,MCA,IT,6.14,0,3,5,5,67,5,2,1,Not Placed
21790,23,Female,B.Tech,ECE,9.17,1,6,9,5,90,5,3,0,Placed
173,22,Female,MCA,ME,7.46,1,4,6,7,98,5,2,1,Placed
43235,22,Female,B.Tech,CSE,8.28,1,5,8,3,86,6,3,1,Not Placed
10084,21,Female,MCA,CSE,7.5,1,5,9,4,74,6,3,2,Not Placed
19455,21,Male,MCA,ME,7.04,2,4,7,5,64,6,2,0,Placed
7295,19,Male,B.Tech,ME,8.54,1,4,5,5,72,7,2,0,Placed
6727,20,Female,BCA,ECE,7.82,1,4,5,5,82,4,2,0,Placed
23719,19,Male,BCA,CSE,5.02,1,4,7,5,60,7,2,2,Not Placed
47359,20,Male,B.Tech,CSE,7.36,1,4,5,5,99,6,2,1,Placed
8935,22,Female,BCA,CSE,6.94,1,4,6,7,79,6,2,2,Not Placed
33475,24,Female,B.Tech,ME,5.88,0,3,4,4,68,5,1,3,Not Placed
31313,21,Female,BCA,CSE,7.67,2,4,7,7,82,4,2,0,Placed
6536,22,Female,B.Tech,CSE,9.32,1,6,9,6,74,6,3,0,Placed
42887,21,Female,BCA,Civil,6.99,0,4,7,6,56,6,2,0,Placed
25369,18,Male,MCA,Civil,4.6,1,1,1,7,46,6,0,1,Not Placed
48783,21,Female,B.Tech,CSE,6.1,0,4,6,6,52,6,2,1,Not Placed
13616,22,Female,B.Sc,IT,8.8,2,5,9,5,95,6,3,0,Placed
25475,20,Female,MCA,Civil,6.7,0,4,7,4,62,6,2,1,Not Placed
46782,21,Female,BCA,IT,7.75,2,5,10,6,75,6,3,0,Placed
6206,21,Female,B.Sc,IT,6.45,0,4,8,4,47,5,2,3,Not Placed
7915,24,Female,MCA,CSE,7.54,1,4,7,8,84,4,2,0,Placed
24533,23,Male,B.Sc,ME,8.5,2,5,9,5,96,6,3,0,Placed
47574,19,Female,B.Tech,ME,7.23,2,4,7,6,71,7,2,0,Placed
46182,24,Male,BCA,IT,6.86,0,3,3,6,80,6,1,0,Not Placed
70,23,Male,B.Tech,ME,6.73,0,3,4,6,66,6,1,0,Not Placed
21605,22,Male,B.Sc,ECE,6.72,2,3,5,7,65,7,2,0,Placed
1003,19,Female,MCA,Civil,5.87,1,2,1,9,43,5,0,1,Not Placed
39878,23,Male,B.Tech,ME,7.51,2,4,5,7,88,5,2,2,Not Placed
19369,18,Female,MCA,ME,8.5,2,5,7,6,100,6,3,0,Placed
24432,18,Female,MCA,ME,5.71,0,3,4,6,52,6,1,2,Not Placed
4743,24,Female,B.Tech,ME,6.68,0,4,7,4,80,6,2,0,Not Placed
12405,23,Female,B.Tech,CSE,7.49,1,4,7,5,74,5,2,0,Placed
1630,22,Male,BCA,IT,6.87,0,3,5,6,62,6,2,0,Placed
29505,19,Female,B.Tech,Civil,7.22,2,4,7,8,75,5,2,0,Placed
40618,24,Female,MCA,Civil,5.93,1,2,2,5,72,5,1,3,Not Placed
18541,24,Male,B.Tech,ECE,6.87,0,4,8,8,57,6,2,0,Placed
40349,21,Male,MCA,ECE,5.42,0,3,4,7,53,6,1,2,Not Placed
18421,23,Male,B.Tech,ME,6.77,1,3,5,8,60,6,2,1,Placed
35954,19,Female,MCA,ECE,5.96,0,3,4,4,44,6,1,2,Not Placed
14957,20,Female,MCA,CSE,7.03,1,5,8,6,86,5,3,0,Placed
13902,22,Male,MCA,Civil,6.6,1,4,7,6,70,5,2,0,Placed
8723,24,Female,MCA,IT,5.88,0,2,3,6,67,3,1,3,Not Placed
10997,20,Female,BCA,ECE,6.53,0,3,3,6,72,3,1,2,Not Placed
49798,24,Male,B.Tech,ECE,5.43,0,3,4,6,45,8,1,2,Not Placed
12289,23,Female,BCA,ECE,6.39,0,3,4,5,59,6,1,3,Not Placed
21033,18,Female,B.Tech,ME,7.43,1,3,4,6,80,6,2,1,Not Placed
38115,19,Female,B.Sc,CSE,7.69,1,5,8,5,93,7,3,0,Placed
10916,20,Female,BCA,IT,6.49,1,3,5,6,56,6,1,3,Not Placed
31872,24,Male,B.Sc,ME,5.94,1,3,4,4,70,4,1,1,Not Placed
24902,18,Male,MCA,Civil,7.78,1,4,7,6,95,4,2,0,Placed
1808,23,Female,B.Tech,Civil,7.38,1,3,4,7,84,5,2,0,Not Placed
22863,20,Male,BCA,CSE,6.41,1,4,7,6,81,5,2,2,Not Placed
12622,18,Female,B.Sc,Civil,8.61,1,4,5,4,62,9,2,1,Not Placed
34543,21,Female,BCA,ME,6.54,0,4,6,3,93,3,2,0,Not Placed
30309,24,Female,B.Tech,ECE,7.64,0,3,4,3,66,5,1,1,Not Placed
33242,18,Male,B.Tech,Civil,6.25,0,2,1,7,57,5,0,1,Not Placed
49620,23,Female,B.Tech,Civil,8.38,3,5,7,6,84,3,2,1,Placed
18556,19,Male,B.Sc,ME,7.66,3,4,7,8,71,4,2,0,Placed
45642,23,Male,BCA,CSE,6.51,0,4,6,3,79,5,2,0,Not Placed
5140,18,Male,B.Tech,CSE,7.09,2,4,7,7,76,5,2,1,Placed
25342,24,Female,MCA,ME,4.78,0,2,3,5,54,5,1,1,Not Placed
8005,18,Male,BCA,ME,7.3,3,4,7,7,78,5,2,1,Placed
35751,22,Female,B.Sc,ME,7.41,0,4,5,4,78,4,2,1,Not Placed
37546,19,Female,B.Tech,CSE,9.01,1,6,10,6,77,5,3,0,Placed
38337,18,Male,BCA,Civil,7.64,2,4,7,5,89,5,2,0,Placed
18683,20,Male,B.Tech,ME,5.68,0,3,4,5,51,5,1,1,Not Placed
29238,23,Female,BCA,IT,7.97,1,4,7,4,84,6,2,0,Not Placed
44034,18,Male,B.Sc,ME,7.61,1,4,7,6,88,6,2,1,Placed
15227,21,Male,B.Tech,IT,7.19,2,4,7,6,68,7,2,1,Placed
10982,24,Male,MCA,Civil,8.16,0,4,5,4,78,6,2,0,Not Placed
48748,21,Male,MCA,CSE,7.15,1,5,10,6,81,6,3,1,Placed
20374,19,Female,B.Sc,ME,8.85,0,4,5,4,75,7,2,0,Not Placed
49191,22,Male,B.Tech,ME,7.11,0,4,6,5,67,4,2,0,Placed
16021,20,Male,BCA,IT,6.88,1,4,7,5,68,5,2,1,Placed
34880,20,Male,MCA,CSE,5.93,1,3,6,9,58,6,2,2,Not Placed
13561,19,Male,BCA,IT,6.78,0,3,5,7,69,6,2,1,Placed
41250,23,Female,B.Tech,IT,7.94,1,5,8,4,95,6,3,0,Not Placed
46832,21,Male,B.Tech,Civil,7.39,1,3,2,7,76,3,1,0,Not Placed
10148,24,Female,B.Tech,ECE,7.86,0,3,2,7,76,6,1,0,Not Placed
49437,23,Female,MCA,CSE,8.57,1,5,9,5,94,5,3,0,Placed
26443,21,Female,B.Sc,Civil,9.55,1,5,7,7,97,7,2,0,Placed
22277,22,Female,MCA,Civil,6.2,0,2,1,4,64,7,1,2,Not Placed
25259,21,Male,BCA,ME,7.94,1,5,8,7,80,7,3,1,Placed
45036,19,Female,BCA,Civil,7.67,0,3,2,6,58,6,1,0,Not Placed
4840,18,Female,B.Sc,CSE,7.29,1,4,6,3,68,5,2,0,Not Placed
44883,18,Female,BCA,ME,9.38,2,5,8,5,70,3,2,0,Placed
4905,19,Male,B.Tech,ME,6.68,1,3,5,5,70,5,2,1,Placed
15036,19,Male,BCA,ECE,5.74,0,2,1,6,71,6,1,2,Not Placed
48593,19,Male,B.Tech,mE,7.03,1,4,6,4,56,5,2,0,Not Placed
25929,23,Male,B.Tech,IT,7.26,0,4,6,5,73,7,2,1,Placed
30396,24,Male,BCA,ECE,7.65,0,3,4,2,89,7,2,0,Not Placed
28411,19,Female,MCA,IT,6.91,0,4,8,8,59,5,2,0,Placed
18807,19,Female,B.Sc,ME,7.71,0,4,6,5,91,4,2,2,Not Placed
16832,21,Male,B.Tech,ME,5.33,0,2,1,6,47,6,0,2,Not Placed
15097,18,Male,BCA,Civil,6.83,0,3,5,6,71,6,2,0,Placed
40619,21,Female,MCA,IT,7.21,0,4,6,7,86,6,2,0,Placed
42858,19,Male,MCA,IT,5.44,2,3,5,7,37,5,1,2,Not Placed
35050,24,Female,B.Sc,Civil,5.88,0,3,4,8,60,4,1,1,Not Placed
13014,23,Male,B.Tech,ECE,8.7,1,5,9,7,82,6,3,0,Placed
9949,23,Female,MCA,IT,6.68,1,3,5,5,79,5,2,0,Placed
42636,23,Female,MCA,CSE,9.34,1,6,9,8,93,3,3,0,Placed
13380,22,Male,MCA,IT,6.82,0,4,7,7,71,6,2,1,Placed
26547,21,Female,MCA,CSE,6.49,0,4,7,2,81,6,2,1,Not Placed
23485,21,Male,MCA,IT,5.43,0,3,4,3,53,7,1,2,Not Placed
23407,22,Male,MCA,ME,8.21,1,5,8,6,69,6,2,1,Placed
46328,23,Male,B.Tech,CSE,7.72,2,5,9,5,70,8,3,0,Placed
27808,19,Female,B.Sc,CSE,6.2,1,4,7,5,63,6,2,1,Not Placed
521,20,Female,B.Sc,ME,7.01,1,4,6,6,67,5,2,2,Not Placed
45705,18,Female,B.Tech,CSE,6.41,0,3,5,6,68,3,2,3,Not Placed
28602,22,Male,B.Sc,ECE,5.56,0,3,6,7,59,6,2,2,Not Placed
37747,20,Female,B.Tech,Civil,7.2,1,4,5,6,73,5,2,0,Placed
3158,19,Female,MCA,Civil,7.76,2,4,5,10,82,5,2,0,Placed
31984,23,Female,MCA,CSE,7.13,2,4,5,4,43,4,1,1,Not Placed
48180,22,Female,BCA,IT,6.16,0,4,7,5,76,6,2,2,Not Placed
23326,19,Male,B.Sc,ME,7.17,2,4,7,7,64,4,2,0,Placed
29754,24,Female,B.Sc,ME,6.78,0,4,6,5,75,7,2,1,Placed
9654,19,Female,B.Tech,IT,7,2,5,8,3,81,5,3,0,Not Placed
11942,22,Male,B.Sc,ECE,7.36,2,4,7,5,67,5,2,0,Placed
830,20,Male,BCA,CSE,8.04,2,5,7,4,80,6,2,0,Not Placed
12819,18,Male,MCA,IT,7.68,1,5,10,4,71,6,3,0,Not Placed
24147,19,Female,BCA,ECE,6.38,1,3,4,5,80,5,2,3,Not Placed
39177,18,Male,B.Sc,ME,6.28,0,3,4,5,75,3,1,3,Not Placed
19473,23,Male,BCA,CSE,6.85,1,4,6,4,63,5,2,2,Not Placed
17209,23,Female,BCA,CSE,6.4,1,4,6,7,49,7,2,1,Not Placed
18666,24,Male,MCA,IT,7.54,0,3,4,2,64,7,1,0,Not Placed
29709,23,Female,BCA,CSE,6.24,0,4,8,9,47,5,2,2,Not Placed
27636,20,Male,B.Tech,ME,6.6,1,3,5,4,78,6,2,0,Not Placed
43181,22,Male,BCA,CSE,7.58,3,4,7,7,69,6,2,0,Placed
42658,22,Female,MCA,IT,7.17,2,4,7,5,91,3,2,1,Placed
1279,24,Male,B.Sc,IT,5.91,0,3,5,3,57,6,1,2,Not Placed
21555,23,Male,B.Sc,CSE,7.1,1,4,6,6,74,9,2,0,Placed
23662,22,Female,B.Tech,ME,7.73,2,4,5,8,85,7,2,1,Placed
20540,23,Male,B.Sc,ME,7.85,0,4,6,4,77,7,2,1,Not Placed
9709,24,Female,B.Tech,IT,6.13,1,4,7,6,47,4,2,2,Not Placed
36979,18,Female,BCA,Civil,6.75,2,3,5,6,73,5,2,0,Placed
31641,22,Female,BCA,CSE,7.91,1,5,10,7,83,6,3,2,Not Placed
39605,22,Male,MCA,ME,5.82,0,2,2,6,55,5,1,3,Not Placed
25167,23,Male,B.Tech,ME,8.46,1,4,5,4,92,6,2,0,Not Placed
21506,22,Female,B.Sc,Civil,6.62,0,3,5,3,59,5,1,2,Not Placed
5048,23,Female,B.Sc,Civil,7.55,1,4,6,7,74,5,2,0,Placed
10915,20,Male,BCA,Civil,5.41,0,2,3,7,48,6,1,2,Not Placed
18290,22,Female,B.Sc,ECE,7.55,1,5,8,6,78,6,2,2,Not Placed
45681,18,Female,MCA,CSE,6.92,0,4,6,5,60,6,2,0,Placed
41573,20,Female,B.Sc,ECE,6.18,0,3,4,2,59,7,1,1,Not Placed
43724,22,Female,B.Tech,ECE,7.49,1,5,10,6,83,5,3,0,Placed
7227,18,Female,BCA,CSE,7.54,1,5,8,3,64,6,2,2,Not Placed
18831,23,Male,MCA,ECE,8.79,1,5,7,6,93,7,2,1,Placed
5356,19,Female,B.Tech,Civil,8.18,0,4,5,4,71,5,2,0,Not Placed
43712,20,Female,BCA,ME,6.17,0,2,2,4,68,4,1,2,Not Placed
24978,22,Female,B.Tech,ECE,7.5,1,4,5,7,72,6,2,1,Placed
31956,22,Male,MCA,CSE,5.3,1,3,5,7,76,6,2,3,Not Placed
42856,18,Female,B.Sc,ECE,6.48,2,4,7,8,63,6,2,1,Not Placed
40117,22,Male,B.Tech,Civil,7.14,1,4,7,4,76,5,2,2,Not Placed
25582,19,Male,B.Sc,civil,6.36,1,3,5,6,62,5,2,1,Not Placed
10227,22,Male,B.Sc,ME,7.61,1,4,5,7,73,8,2,0,Placed
46962,18,Male,BCA,CSE,7.27,2,5,8,8,60,4,2,0,Placed
25436,20,Female,B.Tech,CSE,6.05,0,4,7,3,57,7,2,1,Not Placed
12598,19,Male,B.Sc,Civil,6.18,0,2,2,4,69,5,1,2,Not Placed
11447,21,Female,MCA,IT,8.39,1,6,10,2,88,7,3,0,Not Placed
15542,20,Female,MCA,CSE,6.98,1,4,8,6,74,4,2,0,Placed
38147,23,Female,B.Tech,ME,6.08,0,4,6,6,71,7,2,3,Not Placed
24770,21,Female,B.Tech,ME,7.39,0,3,4,9,89,5,2,0,Not Placed
23439,23,Female,MCA,ECE,6.81,1,4,6,4,73,7,2,1,Not Placed
26218,23,Female,BCA,CSE,5.58,0,3,4,6,53,6,1,3,Not Placed
22279,20,Male,B.Tech,IT,7.03,2,4,5,6,71,7,2,1,Placed
30957,18,Female,B.Sc,Civil,7.86,2,4,5,5,71,8,2,1,Placed
48084,24,Male,B.Tech,ECE,7.37,0,3,4,7,75,5,1,2,Not Placed
20771,18,Female,MCA,CSE,7.9,3,4,7,5,74,6,2,0,Placed
5011,18,Female,B.Sc,ME,5.67,2,3,6,4,49,5,2,2,Not Placed
14167,23,Male,B.Sc,Civil,7.34,0,4,5,5,83,4,2,1,Placed
43071,21,Male,BCA,ME,6.4,0,3,4,6,58,7,1,1,Not Placed
37987,24,Female,B.Sc,IT,7.15,1,4,7,7,70,6,2,0,Placed
46313,22,Female,B.Sc,CSE,6.74,1,4,7,5,53,5,2,2,Not Placed
13808,18,Female,MCA,IT,6,1,4,6,7,42,5,2,1,Not Placed
31756,19,Male,BCA,IT,8.1,0,4,4,8,64,5,1,0,Not Placed
801,21,Female,MCA,CSE,6.83,0,3,5,2,68,6,2,0,Not Placed
41719,21,Female,MCA,Civil,6.87,0,3,4,4,56,8,1,2,Not Placed
38339,21,Female,B.Tech,CSE,6.77,0,4,7,6,64,4,2,0,Placed
16128,19,Male,B.Tech,IT,7.74,1,4,7,5,81,6,2,0,Placed
22950,22,Male,B.Tech,ECE,5.29,1,3,5,4,57,7,1,1,Not Placed
23570,23,Female,B.Sc,Civil,5.9,0,4,7,5,61,6,2,1,Not Placed
17333,19,Female,BCA,IT,8.83,2,5,7,7,83,1,2,0,Placed
